free_spaces_number;updated_at;parking_id;HORA;FECHA
0;2021-11-05 14:47:14.827000;Pedro Zerolo;14:47:14;2021-11-05
22;2021-11-05 14:47:35.977000;Mercado de la Cebada;14:47:35;2021-11-05
500;2021-11-05 14:48:34.867000;Nuestra Señora del Recuerdo;14:48:34;2021-11-05
228;2021-11-05 14:48:45.730000;Avenida de Portugal;14:48:45;2021-11-05
204;2021-11-05 14:48:20.893000;Almagro;14:48:20;2021-11-05
96;2021-11-05 14:48:14.750000;Jacinto Benavente;14:48:14;2021-11-05
77;2021-11-05 14:48:40.603000;Orense;14:48:40;2021-11-05
299;2021-11-05 14:48:32.990000;Marqués de Salamanca;14:48:32;2021-11-05
92;2021-11-05 14:48:24.223000;Fuencarral;14:48:24;2021-11-05
148;2021-11-05 14:48:44.153000;Montalbán;14:48:44;2021-11-05
167;2021-11-05 14:48:22.620000;Olavide;14:48:22;2021-11-05
350;2021-11-05 14:48:42.260000;Plaza de España;14:48:42;2021-11-05
223;2021-11-05 14:48:38.963000;Plaza Mayor;14:48:38;2021-11-05
29;2021-11-05 14:48:18.937000;Villa de París;14:48:18;2021-11-05
0;2021-11-05 14:48:16.803000;Pedro Zerolo;14:48:16;2021-11-05
22;2021-11-05 14:48:36.090000;Mercado de la Cebada;14:48:36;2021-11-05
500;2021-11-05 14:49:36.470000;Nuestra Señora del Recuerdo;14:49:36;2021-11-05
228;2021-11-05 14:49:47.347000;Avenida de Portugal;14:49:47;2021-11-05
205;2021-11-05 14:49:22.230000;Almagro;14:49:22;2021-11-05
96;2021-11-05 14:49:17.547000;Jacinto Benavente;14:49:17;2021-11-05
77;2021-11-05 14:49:41.920000;Orense;14:49:41;2021-11-05
299;2021-11-05 14:49:34.873000;Marqués de Salamanca;14:49:34;2021-11-05
92;2021-11-05 14:49:25.593000;Fuencarral;14:49:25;2021-11-05
148;2021-11-05 14:49:45.563000;Montalbán;14:49:45;2021-11-05
167;2021-11-05 14:49:23.703000;Olavide;14:49:23;2021-11-05
350;2021-11-05 14:49:43.637000;Plaza de España;14:49:43;2021-11-05
224;2021-11-05 14:49:40.367000;Plaza Mayor;14:49:40;2021-11-05
30;2021-11-05 14:49:20.897000;Villa de París;14:49:20;2021-11-05
0;2021-11-05 14:49:19.193000;Pedro Zerolo;14:49:19;2021-11-05
23;2021-11-05 14:49:35.937000;Mercado de la Cebada;14:49:35;2021-11-05
500;2021-11-05 14:50:38.610000;Nuestra Señora del Recuerdo;14:50:38;2021-11-05
230;2021-11-05 14:50:48.637000;Avenida de Portugal;14:50:48;2021-11-05
209;2021-11-05 14:50:24.683000;Almagro;14:50:24;2021-11-05
251;2021-11-05 14:50:16.990000;Luna-Tudescos;14:50:16;2021-11-05
100;2021-11-05 14:50:19.447000;Jacinto Benavente;14:50:19;2021-11-05
42;2021-11-05 14:50:18.137000;Arquitecto Ribera (Barceló);14:50:18;2021-11-05
275;2021-11-05 14:50:20.167000;Descalzas;14:50:20;2021-11-05
78;2021-11-05 14:50:43.350000;Orense;14:50:43;2021-11-05
300;2021-11-05 14:50:36.953000;Marqués de Salamanca;14:50:36;2021-11-05
91;2021-11-05 14:50:28.327000;Fuencarral;14:50:28;2021-11-05
179;2021-11-05 14:50:22.903000;Plaza de Oriente;14:50:22;2021-11-05
14;2021-11-05 14:50:24.310000;Sánchez Bustillo;14:50:24;2021-11-05
148;2021-11-05 14:50:47.043000;Montalbán;14:50:47;2021-11-05
167;2021-11-05 14:50:26.643000;Olavide;14:50:26;2021-11-05
351;2021-11-05 14:50:45.230000;Plaza de España;14:50:45;2021-11-05
53;2021-11-05 14:50:27.777000;Plaza del Rey;14:50:27;2021-11-05
222;2021-11-05 14:50:41.767000;Plaza Mayor;14:50:41;2021-11-05
31;2021-11-05 14:50:22.870000;Villa de París;14:50:22;2021-11-05
0;2021-11-05 14:50:21.370000;Pedro Zerolo;14:50:21;2021-11-05
23;2021-11-05 14:50:30.687000;BARCO 1;14:50:30;2021-11-05
3;2021-11-05 14:50:31.467000;GRAVINA 21;14:50:31;2021-11-05
28;2021-11-05 14:50:33.090000;MERCADO SAN ANTON;14:50:33;2021-11-05
28;2021-11-05 14:50:34.200000;GARAJE PIAMONTE;14:50:34;2021-11-05
8;2021-11-05 14:50:35.280000;PARKING VOT;14:50:35;2021-11-05
24;2021-11-05 14:50:38.220000;Mercado de la Cebada;14:50:38;2021-11-05
501;2021-11-05 14:51:38.170000;Nuestra Señora del Recuerdo;14:51:38;2021-11-05
231;2021-11-05 14:51:48.113000;Avenida de Portugal;14:51:48;2021-11-05
210;2021-11-05 14:51:25.110000;Almagro;14:51:25;2021-11-05
100;2021-11-05 14:51:20.340000;Jacinto Benavente;14:51:20;2021-11-05
78;2021-11-05 14:51:43.130000;Orense;14:51:43;2021-11-05
300;2021-11-05 14:51:36.540000;Marqués de Salamanca;14:51:36;2021-11-05
91;2021-11-05 14:51:28.517000;Fuencarral;14:51:28;2021-11-05
149;2021-11-05 14:51:46.490000;Montalbán;14:51:46;2021-11-05
167;2021-11-05 14:51:26.657000;Olavide;14:51:26;2021-11-05
352;2021-11-05 14:51:44.850000;Plaza de España;14:51:44;2021-11-05
224;2021-11-05 14:51:41.597000;Plaza Mayor;14:51:41;2021-11-05
31;2021-11-05 14:51:23.513000;Villa de París;14:51:23;2021-11-05
0;2021-11-05 14:51:21.857000;Pedro Zerolo;14:51:21;2021-11-05
24;2021-11-05 14:51:26.067000;Mercado de la Cebada;14:51:26;2021-11-05
502;2021-11-05 14:52:39.087000;Nuestra Señora del Recuerdo;14:52:39;2021-11-05
231;2021-11-05 14:52:49.027000;Avenida de Portugal;14:52:49;2021-11-05
212;2021-11-05 14:52:25.230000;Almagro;14:52:25;2021-11-05
101;2021-11-05 14:52:20.030000;Jacinto Benavente;14:52:20;2021-11-05
78;2021-11-05 14:52:43.807000;Orense;14:52:43;2021-11-05
300;2021-11-05 14:52:37.610000;Marqués de Salamanca;14:52:37;2021-11-05
92;2021-11-05 14:52:28.670000;Fuencarral;14:52:28;2021-11-05
149;2021-11-05 14:52:47.200000;Montalbán;14:52:47;2021-11-05
166;2021-11-05 14:52:29.217000;Olavide;14:52:29;2021-11-05
352;2021-11-05 14:52:45.420000;Plaza de España;14:52:45;2021-11-05
226;2021-11-05 14:52:42.213000;Plaza Mayor;14:52:42;2021-11-05
31;2021-11-05 14:52:23.547000;Villa de París;14:52:23;2021-11-05
0;2021-11-05 14:52:21.970000;Pedro Zerolo;14:52:21;2021-11-05
23;2021-11-05 14:52:36.097000;Mercado de la Cebada;14:52:36;2021-11-05
503;2021-11-05 14:53:42.607000;Nuestra Señora del Recuerdo;14:53:42;2021-11-05
232;2021-11-05 14:53:53.513000;Avenida de Portugal;14:53:53;2021-11-05
212;2021-11-05 14:53:26.947000;Almagro;14:53:26;2021-11-05
101;2021-11-05 14:53:21.297000;Jacinto Benavente;14:53:21;2021-11-05
78;2021-11-05 14:53:47.913000;Orense;14:53:47;2021-11-05
301;2021-11-05 14:53:40.700000;Marqués de Salamanca;14:53:40;2021-11-05
93;2021-11-05 14:53:30.907000;Fuencarral;14:53:30;2021-11-05
149;2021-11-05 14:53:51.730000;Montalbán;14:53:51;2021-11-05
165;2021-11-05 14:53:28.887000;Olavide;14:53:28;2021-11-05
352;2021-11-05 14:53:49.680000;Plaza de España;14:53:49;2021-11-05
224;2021-11-05 14:53:46.223000;Plaza Mayor;14:53:46;2021-11-05
31;2021-11-05 14:53:25.097000;Villa de París;14:53:25;2021-11-05
0;2021-11-05 14:53:23.147000;Pedro Zerolo;14:53:23;2021-11-05
23;2021-11-05 14:53:36.257000;Mercado de la Cebada;14:53:36;2021-11-05
504;2021-11-05 14:54:45.633000;Nuestra Señora del Recuerdo;14:54:45;2021-11-05
232;2021-11-05 14:54:56.030000;Avenida de Portugal;14:54:56;2021-11-05
214;2021-11-05 14:54:31.443000;Almagro;14:54:31;2021-11-05
101;2021-11-05 14:54:25.557000;Jacinto Benavente;14:54:25;2021-11-05
78;2021-11-05 14:54:50.837000;Orense;14:54:50;2021-11-05
302;2021-11-05 14:54:43.820000;Marqués de Salamanca;14:54:43;2021-11-05
93;2021-11-05 14:54:35.350000;Fuencarral;14:54:35;2021-11-05
149;2021-11-05 14:54:54.110000;Montalbán;14:54:54;2021-11-05
165;2021-11-05 14:54:33.350000;Olavide;14:54:33;2021-11-05
353;2021-11-05 14:54:52.343000;Plaza de España;14:54:52;2021-11-05
225;2021-11-05 14:54:49.227000;Plaza Mayor;14:54:49;2021-11-05
31;2021-11-05 14:54:29.583000;Villa de París;14:54:29;2021-11-05
0;2021-11-05 14:54:27.353000;Pedro Zerolo;14:54:27;2021-11-05
24;2021-11-05 14:54:36.447000;Mercado de la Cebada;14:54:36;2021-11-05
504;2021-11-05 14:55:47.633000;Nuestra Señora del Recuerdo;14:55:47;2021-11-05
231;2021-11-05 14:55:59.243000;Avenida de Portugal;14:55:59;2021-11-05
213;2021-11-05 14:55:32.893000;Almagro;14:55:32;2021-11-05
255;2021-11-05 14:55:18.020000;Luna-Tudescos;14:55:18;2021-11-05
101;2021-11-05 14:55:27.793000;Jacinto Benavente;14:55:27;2021-11-05
42;2021-11-05 14:55:21.297000;Arquitecto Ribera (Barceló);14:55:21;2021-11-05
280;2021-11-05 14:55:25.050000;Descalzas;14:55:25;2021-11-05
78;2021-11-05 14:55:53.337000;Orense;14:55:53;2021-11-05
302;2021-11-05 14:55:45.553000;Marqués de Salamanca;14:55:45;2021-11-05
91;2021-11-05 14:55:36.433000;Fuencarral;14:55:36;2021-11-05
177;2021-11-05 14:55:27.543000;Plaza de Oriente;14:55:27;2021-11-05
16;2021-11-05 14:55:29.353000;Sánchez Bustillo;14:55:29;2021-11-05
149;2021-11-05 14:55:56.870000;Montalbán;14:55:56;2021-11-05
163;2021-11-05 14:55:34.660000;Olavide;14:55:34;2021-11-05
353;2021-11-05 14:55:55.100000;Plaza de España;14:55:55;2021-11-05
51;2021-11-05 14:55:33.330000;Plaza del Rey;14:55:33;2021-11-05
226;2021-11-05 14:55:51.553000;Plaza Mayor;14:55:51;2021-11-05
30;2021-11-05 14:55:31.237000;Villa de París;14:55:31;2021-11-05
1;2021-11-05 14:55:29.440000;Pedro Zerolo;14:55:29;2021-11-05
23;2021-11-05 14:55:37.107000;BARCO 1;14:55:37;2021-11-05
4;2021-11-05 14:55:38.217000;GRAVINA 21;14:55:38;2021-11-05
30;2021-11-05 14:55:39.687000;MERCADO SAN ANTON;14:55:39;2021-11-05
28;2021-11-05 14:55:40.743000;GARAJE PIAMONTE;14:55:40;2021-11-05
8;2021-11-05 14:55:41.727000;PARKING VOT;14:55:41;2021-11-05
25;2021-11-05 14:55:44.817000;Mercado de la Cebada;14:55:44;2021-11-05
506;2021-11-05 14:56:50.377000;Nuestra Señora del Recuerdo;14:56:50;2021-11-05
231;2021-11-05 14:57:00.770000;Avenida de Portugal;14:57:00;2021-11-05
215;2021-11-05 14:56:36.113000;Almagro;14:56:36;2021-11-05
102;2021-11-05 14:56:31.313000;Jacinto Benavente;14:56:31;2021-11-05
78;2021-11-05 14:56:55.543000;Orense;14:56:55;2021-11-05
301;2021-11-05 14:56:48.780000;Marqués de Salamanca;14:56:48;2021-11-05
90;2021-11-05 14:56:39.653000;Fuencarral;14:56:39;2021-11-05
149;2021-11-05 14:56:59.220000;Montalbán;14:56:59;2021-11-05
164;2021-11-05 14:56:37.943000;Olavide;14:56:37;2021-11-05
353;2021-11-05 14:56:57.390000;Plaza de España;14:56:57;2021-11-05
228;2021-11-05 14:56:53.853000;Plaza Mayor;14:56:53;2021-11-05
30;2021-11-05 14:56:34.637000;Villa de París;14:56:34;2021-11-05
0;2021-11-05 14:56:32.863000;Pedro Zerolo;14:56:32;2021-11-05
24;2021-11-05 14:56:16.457000;Mercado de la Cebada;14:56:16;2021-11-05
507;2021-11-05 14:57:52.267000;Nuestra Señora del Recuerdo;14:57:52;2021-11-05
231;2021-11-05 14:58:02.060000;Avenida de Portugal;14:58:02;2021-11-05
216;2021-11-05 14:57:37.770000;Almagro;14:57:37;2021-11-05
102;2021-11-05 14:57:32.710000;Jacinto Benavente;14:57:32;2021-11-05
79;2021-11-05 14:57:57.677000;Orense;14:57:57;2021-11-05
302;2021-11-05 14:57:50.450000;Marqués de Salamanca;14:57:50;2021-11-05
90;2021-11-05 14:57:41.387000;Fuencarral;14:57:41;2021-11-05
149;2021-11-05 14:58:00.637000;Montalbán;14:58:00;2021-11-05
163;2021-11-05 14:57:39.520000;Olavide;14:57:39;2021-11-05
353;2021-11-05 14:57:59.183000;Plaza de España;14:57:59;2021-11-05
227;2021-11-05 14:57:55.833000;Plaza Mayor;14:57:55;2021-11-05
29;05/11/2021 14:57;Villa de París;33333;44505,6233
0;2021-11-05 14:57:34.493000;Pedro Zerolo;14:57:34;2021-11-05
24;2021-11-05 14:57:16.727000;Mercado de la Cebada;14:57:16;2021-11-05
508;2021-11-05 14:58:52.857000;Nuestra Señora del Recuerdo;14:58:52;2021-11-05
231;2021-11-05 14:59:03.050000;Avenida de Portugal;14:59:03;2021-11-05
217;2021-11-05 14:58:39.297000;Almagro;14:58:39;2021-11-05
101;2021-11-05 14:58:34.253000;Jacinto Benavente;14:58:34;2021-11-05
79;2021-11-05 14:58:57.503000;Orense;14:58:57;2021-11-05
302;2021-11-05 14:58:51.417000;Marqués de Salamanca;14:58:51;2021-11-05
93;2021-11-05 14:58:42.863000;Fuencarral;14:58:42;2021-11-05
149;2021-11-05 14:59:01.360000;Montalbán;14:59:01;2021-11-05
163;2021-11-05 14:58:41.130000;Olavide;14:58:41;2021-11-05
355;2021-11-05 14:58:59.423000;Plaza de España;14:58:59;2021-11-05
227;2021-11-05 14:58:55.827000;Plaza Mayor;14:58:55;2021-11-05
30;2021-11-05 14:58:37.667000;Villa de París;14:58:37;2021-11-05
0;2021-11-05 14:58:35.553000;Pedro Zerolo;14:58:35;2021-11-05
23;2021-11-05 14:58:36.723000;Mercado de la Cebada;14:58:36;2021-11-05
508;2021-11-05 14:59:52.737000;Nuestra Señora del Recuerdo;14:59:52;2021-11-05
230;2021-11-05 15:00:03.020000;Avenida de Portugal;15:00:03;2021-11-05
221;2021-11-05 14:59:39.510000;Almagro;14:59:39;2021-11-05
243;2021-11-05 15:00:17.010000;Luna-Tudescos;15:00:17;2021-11-05
103;2021-11-05 14:59:35.073000;Jacinto Benavente;14:59:35;2021-11-05
41;2021-11-05 15:00:18.463000;Arquitecto Ribera (Barceló);15:00:18;2021-11-05
280;2021-11-05 15:00:21.183000;Descalzas;15:00:21;2021-11-05
79;2021-11-05 14:59:57.823000;Orense;14:59:57;2021-11-05
304;2021-11-05 14:59:50.997000;Marqués de Salamanca;14:59:50;2021-11-05
93;2021-11-05 14:59:42.683000;Fuencarral;14:59:42;2021-11-05
149;2021-11-05 15:00:08.627000;Montalbán;15:00:08;2021-11-05
163;2021-11-05 14:59:41.057000;Olavide;14:59:41;2021-11-05
354;2021-11-05 14:59:59.510000;Plaza de España;14:59:59;2021-11-05
227;2021-11-05 14:59:55.837000;Plaza Mayor;14:59:55;2021-11-05
30;2021-11-05 14:59:38.010000;Villa de París;14:59:38;2021-11-05
0;2021-11-05 14:59:36.433000;Pedro Zerolo;14:59:36;2021-11-05
22;2021-11-05 14:59:36.793000;Mercado de la Cebada;14:59:36;2021-11-05
508;2021-11-05 15:00:54.983000;Nuestra Señora del Recuerdo;15:00:54;2021-11-05
231;2021-11-05 15:01:06.277000;Avenida de Portugal;15:01:06;2021-11-05
220;2021-11-05 15:00:40.107000;Almagro;15:00:40;2021-11-05
104;2021-11-05 15:00:35.040000;Jacinto Benavente;15:00:35;2021-11-05
79;2021-11-05 15:01:01.040000;Orense;15:01:01;2021-11-05
304;2021-11-05 15:00:53.093000;Marqués de Salamanca;15:00:53;2021-11-05
93;2021-11-05 15:00:43.667000;Fuencarral;15:00:43;2021-11-05
176;2021-11-05 15:00:23.803000;Plaza de Oriente;15:00:23;2021-11-05
14;2021-11-05 15:00:25.620000;Sánchez Bustillo;15:00:25;2021-11-05
149;2021-11-05 15:01:04.637000;Montalbán;15:01:04;2021-11-05
163;2021-11-05 15:00:41.777000;Olavide;15:00:41;2021-11-05
353;2021-11-05 15:01:02.680000;Plaza de España;15:01:02;2021-11-05
53;2021-11-05 15:00:29.570000;Plaza del Rey;15:00:29;2021-11-05
224;2021-11-05 15:00:59.257000;Plaza Mayor;15:00:59;2021-11-05
30;2021-11-05 15:00:38.497000;Villa de París;15:00:38;2021-11-05
0;2021-11-05 15:00:36.727000;Pedro Zerolo;15:00:36;2021-11-05
22;2021-11-05 15:00:32.947000;BARCO 1;15:00:32;2021-11-05
4;2021-11-05 15:00:34.307000;GRAVINA 21;15:00:34;2021-11-05
30;2021-11-05 15:00:36.137000;MERCADO SAN ANTON;15:00:36;2021-11-05
28;2021-11-05 15:00:37.027000;GARAJE PIAMONTE;15:00:37;2021-11-05
8;2021-11-05 15:00:37.950000;PARKING VOT;15:00:37;2021-11-05
22;2021-11-05 15:00:41.683000;Mercado de la Cebada;15:00:41;2021-11-05
508;2021-11-05 15:01:57.637000;Nuestra Señora del Recuerdo;15:01:57;2021-11-05
231;2021-11-05 15:02:08.090000;Avenida de Portugal;15:02:08;2021-11-05
220;2021-11-05 15:01:43.313000;Almagro;15:01:43;2021-11-05
104;2021-11-05 15:01:38.063000;Jacinto Benavente;15:01:38;2021-11-05
79;2021-11-05 15:02:02.400000;Orense;15:02:02;2021-11-05
304;2021-11-05 15:01:55.690000;Marqués de Salamanca;15:01:55;2021-11-05
95;2021-11-05 15:01:47.093000;Fuencarral;15:01:47;2021-11-05
149;2021-11-05 15:02:06.250000;Montalbán;15:02:06;2021-11-05
162;2021-11-05 15:01:45.007000;Olavide;15:01:45;2021-11-05
353;2021-11-05 15:02:04.340000;Plaza de España;15:02:04;2021-11-05
225;2021-11-05 15:02:00.760000;Plaza Mayor;15:02:00;2021-11-05
33;2021-11-05 15:01:41.707000;Villa de París;15:01:41;2021-11-05
1;2021-11-05 15:01:39.907000;Pedro Zerolo;15:01:39;2021-11-05
22;2021-11-05 15:01:37.033000;Mercado de la Cebada;15:01:37;2021-11-05
508;2021-11-05 15:02:57.987000;Nuestra Señora del Recuerdo;15:02:57;2021-11-05
231;2021-11-05 15:03:08.807000;Avenida de Portugal;15:03:08;2021-11-05
221;2021-11-05 15:02:44.047000;Almagro;15:02:44;2021-11-05
105;2021-11-05 15:02:39.680000;Jacinto Benavente;15:02:39;2021-11-05
79;2021-11-05 15:03:03.333000;Orense;15:03:03;2021-11-05
304;2021-11-05 15:02:56.363000;Marqués de Salamanca;15:02:56;2021-11-05
98;2021-11-05 15:02:47.563000;Fuencarral;15:02:47;2021-11-05
149;2021-11-05 15:03:06.960000;Montalbán;15:03:06;2021-11-05
161;2021-11-05 15:02:45.813000;Olavide;15:02:45;2021-11-05
354;2021-11-05 15:03:05.007000;Plaza de España;15:03:05;2021-11-05
225;2021-11-05 15:03:01.253000;Plaza Mayor;15:03:01;2021-11-05
33;2021-11-05 15:02:42.463000;Villa de París;15:02:42;2021-11-05
1;2021-11-05 15:02:41.070000;Pedro Zerolo;15:02:41;2021-11-05
22;2021-11-05 15:03:32.123000;Mercado de la Cebada;15:03:32;2021-11-05
508;2021-11-05 15:03:58.723000;Nuestra Señora del Recuerdo;15:03:58;2021-11-05
231;2021-11-05 15:04:08.707000;Avenida de Portugal;15:04:08;2021-11-05
221;2021-11-05 15:03:46.127000;Almagro;15:03:46;2021-11-05
109;2021-11-05 15:04:40.460000;Jacinto Benavente;15:04:40;2021-11-05
79;2021-11-05 15:04:03.633000;Orense;15:04:03;2021-11-05
305;2021-11-05 15:03:57.177000;Marqués de Salamanca;15:03:57;2021-11-05
98;2021-11-05 15:03:49.283000;Fuencarral;15:03:49;2021-11-05
149;2021-11-05 15:04:06.973000;Montalbán;15:04:06;2021-11-05
161;2021-11-05 15:03:47.737000;Olavide;15:03:47;2021-11-05
354;2021-11-05 15:04:05.273000;Plaza de España;15:04:05;2021-11-05
225;2021-11-05 15:04:02.017000;Plaza Mayor;15:04:02;2021-11-05
33;2021-11-05 15:03:44.267000;Villa de París;15:03:44;2021-11-05
1;2021-11-05 15:03:42.337000;Pedro Zerolo;15:03:42;2021-11-05
21;2021-11-05 15:04:37.220000;Mercado de la Cebada;15:04:37;2021-11-05
510;2021-11-05 15:04:59.127000;Nuestra Señora del Recuerdo;15:04:59;2021-11-05
233;2021-11-05 15:05:09.557000;Avenida de Portugal;15:05:09;2021-11-05
219;2021-11-05 15:04:45.220000;Almagro;15:04:45;2021-11-05
243;2021-11-05 15:05:16.797000;Luna-Tudescos;15:05:16;2021-11-05
108;2021-11-05 15:05:41.347000;Jacinto Benavente;15:05:41;2021-11-05
46;2021-11-05 15:05:17.920000;Arquitecto Ribera (Barceló);15:05:17;2021-11-05
280;2021-11-05 15:05:20.093000;Descalzas;15:05:20;2021-11-05
79;2021-11-05 15:05:04.397000;Orense;15:05:04;2021-11-05
306;2021-11-05 15:04:57.407000;Marqués de Salamanca;15:04:57;2021-11-05
97;2021-11-05 15:04:48.443000;Fuencarral;15:04:48;2021-11-05
178;2021-11-05 15:05:22.907000;Plaza de Oriente;15:05:22;2021-11-05
17;2021-11-05 15:05:24.750000;Sánchez Bustillo;15:05:24;2021-11-05
149;2021-11-05 15:05:07.960000;Montalbán;15:05:07;2021-11-05
160;2021-11-05 15:04:46.923000;Olavide;15:04:46;2021-11-05
355;2021-11-05 15:05:06.177000;Plaza de España;15:05:06;2021-11-05
227;2021-11-05 15:05:02.487000;Plaza Mayor;15:05:02;2021-11-05
33;2021-11-05 15:04:43.643000;Villa de París;15:04:43;2021-11-05
0;2021-11-05 15:04:42.040000;Pedro Zerolo;15:04:42;2021-11-05
20;2021-11-05 15:05:37.330000;Mercado de la Cebada;15:05:37;2021-11-05
510;2021-11-05 15:05:59.960000;Nuestra Señora del Recuerdo;15:05:59;2021-11-05
232;2021-11-05 15:06:10.580000;Avenida de Portugal;15:06:10;2021-11-05
220;2021-11-05 15:05:46.713000;Almagro;15:05:46;2021-11-05
108;2021-11-05 15:06:42.613000;Jacinto Benavente;15:06:42;2021-11-05
79;2021-11-05 15:06:05.273000;Orense;15:06:05;2021-11-05
307;2021-11-05 15:05:58.427000;Marqués de Salamanca;15:05:58;2021-11-05
96;2021-11-05 15:05:50.177000;Fuencarral;15:05:50;2021-11-05
149;2021-11-05 15:06:08.730000;Montalbán;15:06:08;2021-11-05
160;2021-11-05 15:05:48.667000;Olavide;15:05:48;2021-11-05
358;2021-11-05 15:06:06.980000;Plaza de España;15:06:06;2021-11-05
61;2021-11-05 15:06:19.413000;Plaza del Rey;15:06:19;2021-11-05
228;2021-11-05 15:06:03.320000;Plaza Mayor;15:06:03;2021-11-05
33;2021-11-05 15:05:45.117000;Villa de París;15:05:45;2021-11-05
0;2021-11-05 15:05:43.223000;Pedro Zerolo;15:05:43;2021-11-05
19;2021-11-05 15:06:22.627000;BARCO 1;15:06:22;2021-11-05
3;2021-11-05 15:06:23.297000;GRAVINA 21;15:06:23;2021-11-05
25;2021-11-05 15:06:24.703000;MERCADO SAN ANTON;15:06:24;2021-11-05
28;2021-11-05 15:06:25.550000;GARAJE PIAMONTE;15:06:25;2021-11-05
8;2021-11-05 15:06:26.563000;PARKING VOT;15:06:26;2021-11-05
21;2021-11-05 15:06:37.447000;Mercado de la Cebada;15:06:37;2021-11-05
511;2021-11-05 15:07:02.287000;Nuestra Señora del Recuerdo;15:07:02;2021-11-05
232;2021-11-05 15:07:12.877000;Avenida de Portugal;15:07:12;2021-11-05
223;2021-11-05 15:06:47.870000;Almagro;15:06:47;2021-11-05
110;2021-11-05 15:07:44.540000;Jacinto Benavente;15:07:44;2021-11-05
80;2021-11-05 15:07:07.730000;Orense;15:07:07;2021-11-05
307;2021-11-05 15:07:00.363000;Marqués de Salamanca;15:07:00;2021-11-05
97;2021-11-05 15:06:51.347000;Fuencarral;15:06:51;2021-11-05
149;2021-11-05 15:07:11.217000;Montalbán;15:07:11;2021-11-05
158;2021-11-05 15:06:49.807000;Olavide;15:06:49;2021-11-05
358;2021-11-05 15:07:09.357000;Plaza de España;15:07:09;2021-11-05
230;2021-11-05 15:07:05.857000;Plaza Mayor;15:07:05;2021-11-05
32;2021-11-05 15:06:46.153000;Villa de París;15:06:46;2021-11-05
0;2021-11-05 15:07:46.433000;Pedro Zerolo;15:07:46;2021-11-05
21;2021-11-05 15:07:37.477000;Mercado de la Cebada;15:07:37;2021-11-05
513;2021-11-05 15:08:04.133000;Nuestra Señora del Recuerdo;15:08:04;2021-11-05
232;2021-11-05 15:08:14.027000;Avenida de Portugal;15:08:14;2021-11-05
224;2021-11-05 15:08:50.730000;Almagro;15:08:50;2021-11-05
110;2021-11-05 15:08:45.867000;Jacinto Benavente;15:08:45;2021-11-05
81;2021-11-05 15:08:09.063000;Orense;15:08:09;2021-11-05
308;2021-11-05 15:08:02.487000;Marqués de Salamanca;15:08:02;2021-11-05
98;2021-11-05 15:07:54.157000;Fuencarral;15:07:54;2021-11-05
150;2021-11-05 15:08:12.250000;Montalbán;15:08:12;2021-11-05
158;2021-11-05 15:07:52.217000;Olavide;15:07:52;2021-11-05
360;2021-11-05 15:08:10.767000;Plaza de España;15:08:10;2021-11-05
230;2021-11-05 15:08:07.517000;Plaza Mayor;15:08:07;2021-11-05
31;2021-11-05 15:08:48.997000;Villa de París;15:08:48;2021-11-05
0;2021-11-05 15:08:47.447000;Pedro Zerolo;15:08:47;2021-11-05
19;2021-11-05 15:08:37.587000;Mercado de la Cebada;15:08:37;2021-11-05
513;2021-11-05 15:09:04.330000;Nuestra Señora del Recuerdo;15:09:04;2021-11-05
232;2021-11-05 15:09:15.327000;Avenida de Portugal;15:09:15;2021-11-05
225;2021-11-05 15:09:52.080000;Almagro;15:09:52;2021-11-05
112;2021-11-05 15:09:47.227000;Jacinto Benavente;15:09:47;2021-11-05
83;2021-11-05 15:09:09.547000;Orense;15:09:09;2021-11-05
308;2021-11-05 15:09:02.767000;Marqués de Salamanca;15:09:02;2021-11-05
98;2021-11-05 15:08:54.343000;Fuencarral;15:08:54;2021-11-05
150;2021-11-05 15:09:13.280000;Montalbán;15:09:13;2021-11-05
