free_spaces_number;updated_at;parking_id;fecha;hora
83;2021-11-04 18:44:07.900000;Orense;2021-11-04;18:44:07
279;2021-11-04 18:44:03.387000;Marqués de Salamanca;2021-11-04;18:44:03
49;2021-11-04 18:44:48.697000;Fuencarral;2021-11-04;18:44:48
18;2021-11-04 18:44:52.570000;Montalbán;2021-11-04;18:44:52
199;2021-11-04 18:44:47.530000;Olavide;2021-11-04;18:44:47
335;2021-11-04 18:44:09.213000;Plaza de España;2021-11-04;18:44:09
240;2021-11-04 18:44:06.963000;Plaza Mayor;2021-11-04;18:44:06
21;2021-11-04 18:44:45.173000;Villa de París;2021-11-04;18:44:45
0;2021-11-04 18:44:43.937000;Pedro Zerolo;2021-11-04;18:44:43
72;2021-11-04 18:44:34.300000;Mercado de la Cebada;2021-11-04;18:44:34
524;2021-11-04 18:45:44.077000;Nuestra Señora del Recuerdo;2021-11-04;18:45:44
252;2021-11-04 18:45:51.347000;Avenida de Portugal;2021-11-04;18:45:51
188;2021-11-04 18:45:35.383000;Almagro;2021-11-04;18:45:35
244;2021-11-04 18:45:13.360000;Luna-Tudescos;2021-11-04;18:45:13
82;2021-11-04 18:45:32.207000;Jacinto Benavente;2021-11-04;18:45:32
30;2021-11-04 18:45:15.210000;Arquitecto Ribera (Barceló);2021-11-04;18:45:15
28;2021-11-04 18:45:16.383000;Casino de la Reina;2021-11-04;18:45:16
292;2021-11-04 18:45:18.500000;Descalzas;2021-11-04;18:45:18
83;2021-11-04 18:45:47.707000;Orense;2021-11-04;18:45:47
280;2021-11-04 18:45:42.997000;Marqués de Salamanca;2021-11-04;18:45:42
52;2021-11-04 18:45:37.560000;Fuencarral;2021-11-04;18:45:37
109;2021-11-04 18:45:20.797000;Plaza de Oriente;2021-11-04;18:45:20
16;2021-11-04 18:45:22.017000;Sánchez Bustillo;2021-11-04;18:45:22
126;2021-11-04 18:45:50.113000;Montalbán;2021-11-04;18:45:50
199;2021-11-04 18:45:36.640000;Olavide;2021-11-04;18:45:36
336;2021-11-04 18:45:48.847000;Plaza de España;2021-11-04;18:45:48
34;2021-11-04 18:45:24.697000;Plaza del Rey;2021-11-04;18:45:24
242;2021-11-04 18:45:46.597000;Plaza Mayor;2021-11-04;18:45:46
21;2021-11-04 18:45:34.287000;Villa de París;2021-11-04;18:45:34
0;2021-11-04 18:45:33.207000;Pedro Zerolo;2021-11-04;18:45:33
5;2021-11-04 18:45:26.797000;BARCO 1;2021-11-04;18:45:26
5;2021-11-04 18:45:27.127000;GRAVINA 21;2021-11-04;18:45:27
13;2021-11-04 18:45:27.533000;El Corte Inglés Callao;2021-11-04;18:45:27
41;2021-11-04 18:45:27.997000;MERCADO SAN ANTON;2021-11-04;18:45:27
28;2021-11-04 18:45:28.263000;GARAJE PIAMONTE;2021-11-04;18:45:28
19;2021-11-04 18:45:28.530000;PARKING VOT;2021-11-04;18:45:28
73;2021-11-04 18:45:34.383000;Mercado de la Cebada;2021-11-04;18:45:34
524;2021-11-04 18:46:33.573000;Nuestra Señora del Recuerdo;2021-11-04;18:46:33
253;2021-11-04 18:46:38.917000;Avenida de Portugal;2021-11-04;18:46:38
188;2021-11-04 18:46:25.540000;Almagro;2021-11-04;18:46:25
80;2021-11-04 18:46:22.617000;Jacinto Benavente;2021-11-04;18:46:22
84;2021-11-04 18:46:36.007000;Orense;2021-11-04;18:46:36
280;2021-11-04 18:46:32.697000;Marqués de Salamanca;2021-11-04;18:46:32
50;2021-11-04 18:46:27.463000;Fuencarral;2021-11-04;18:46:27
126;2021-11-04 18:46:38.010000;Montalbán;2021-11-04;18:46:38
199;2021-11-04 18:46:26.447000;Olavide;2021-11-04;18:46:26
336;2021-11-04 18:46:37.053000;Plaza de España;2021-11-04;18:46:37
244;2021-11-04 18:46:35.287000;Plaza Mayor;2021-11-04;18:46:35
21;2021-11-04 18:46:24.633000;Villa de París;2021-11-04;18:46:24
0;2021-11-04 18:46:23.587000;Pedro Zerolo;2021-11-04;18:46:23
73;2021-11-04 18:46:24.460000;Mercado de la Cebada;2021-11-04;18:46:24
524;2021-11-04 18:47:22.263000;Nuestra Señora del Recuerdo;2021-11-04;18:47:22
254;2021-11-04 18:47:29.177000;Avenida de Portugal;2021-11-04;18:47:29
186;2021-11-04 18:47:13.457000;Almagro;2021-11-04;18:47:13
78;2021-11-04 18:48:00.377000;Jacinto Benavente;2021-11-04;18:48:00
84;2021-11-04 18:47:25.910000;Orense;2021-11-04;18:47:25
281;2021-11-04 18:47:21.043000;Marqués de Salamanca;2021-11-04;18:47:21
49;2021-11-04 18:47:15.773000;Fuencarral;2021-11-04;18:47:15
126;2021-11-04 18:47:28.080000;Montalbán;2021-11-04;18:47:28
199;2021-11-04 18:47:14.443000;Olavide;2021-11-04;18:47:14
336;2021-11-04 18:47:26.987000;Plaza de España;2021-11-04;18:47:26
244;2021-11-04 18:47:24.707000;Plaza Mayor;2021-11-04;18:47:24
21;2021-11-04 18:48:02.313000;Villa de París;2021-11-04;18:48:02
1;2021-11-04 18:48:01.260000;Pedro Zerolo;2021-11-04;18:48:01
73;2021-11-04 18:47:19.603000;Mercado de la Cebada;2021-11-04;18:47:19
525;2021-11-04 18:49:02.083000;Nuestra Señora del Recuerdo;2021-11-04;18:49:02
254;2021-11-04 18:48:18.780000;Avenida de Portugal;2021-11-04;18:48:18
187;2021-11-04 18:48:52.870000;Almagro;2021-11-04;18:48:52
76;2021-11-04 18:48:50.017000;Jacinto Benavente;2021-11-04;18:48:50
84;2021-11-04 18:48:15.727000;Orense;2021-11-04;18:48:15
280;2021-11-04 18:49:00.897000;Marqués de Salamanca;2021-11-04;18:49:00
50;2021-11-04 18:48:55.123000;Fuencarral;2021-11-04;18:48:55
24;2021-11-04 18:48:59.630000;Montalbán;2021-11-04;18:48:59
198;2021-11-04 18:48:54.120000;Olavide;2021-11-04;18:48:54
337;2021-11-04 18:48:16.950000;Plaza de España;2021-11-04;18:48:16
247;2021-11-04 18:49:04.363000;Plaza Mayor;2021-11-04;18:49:04
22;2021-11-04 18:48:51.917000;Villa de París;2021-11-04;18:48:51
1;2021-11-04 18:48:50.890000;Pedro Zerolo;2021-11-04;18:48:50
71;2021-11-04 18:48:19.763000;Mercado de la Cebada;2021-11-04;18:48:19
524;2021-11-04 18:49:51.670000;Nuestra Señora del Recuerdo;2021-11-04;18:49:51
254;2021-11-04 18:49:58.127000;Avenida de Portugal;2021-11-04;18:49:58
187;2021-11-04 18:49:43.180000;Almagro;2021-11-04;18:49:43
76;2021-11-04 18:49:40.017000;Jacinto Benavente;2021-11-04;18:49:40
84;2021-11-04 18:49:55.127000;Orense;2021-11-04;18:49:55
282;2021-11-04 18:49:50.650000;Marqués de Salamanca;2021-11-04;18:49:50
53;2021-11-04 18:49:45.407000;Fuencarral;2021-11-04;18:49:45
126;2021-11-04 18:49:56.957000;Montalbán;2021-11-04;18:49:56
198;2021-11-04 18:49:44.250000;Olavide;2021-11-04;18:49:44
337;2021-11-04 18:49:56.080000;Plaza de España;2021-11-04;18:49:56
246;2021-11-04 18:49:54.017000;Plaza Mayor;2021-11-04;18:49:54
22;2021-11-04 18:49:41.960000;Villa de París;2021-11-04;18:49:41
1;2021-11-04 18:49:40.927000;Pedro Zerolo;2021-11-04;18:49:40
71;2021-11-04 18:49:54.797000;Mercado de la Cebada;2021-11-04;18:49:54
525;2021-11-04 18:50:39.987000;Nuestra Señora del Recuerdo;2021-11-04;18:50:39
253;2021-11-04 18:50:45.520000;Avenida de Portugal;2021-11-04;18:50:45
190;2021-11-04 18:50:31.893000;Almagro;2021-11-04;18:50:31
249;2021-11-04 18:50:13.360000;Luna-Tudescos;2021-11-04;18:50:13
76;2021-11-04 18:50:29.193000;Jacinto Benavente;2021-11-04;18:50:29
40;2021-11-04 18:50:15.280000;Arquitecto Ribera (Barceló);2021-11-04;18:50:15
28;2021-11-04 18:50:15.927000;Casino de la Reina;2021-11-04;18:50:15
293;2021-11-04 18:50:17.867000;Descalzas;2021-11-04;18:50:17
85;2021-11-04 18:50:42.767000;Orense;2021-11-04;18:50:42
286;2021-11-04 18:50:39.017000;Marqués de Salamanca;2021-11-04;18:50:39
53;2021-11-04 18:50:34.117000;Fuencarral;2021-11-04;18:50:34
109;2021-11-04 18:50:20.003000;Plaza de Oriente;2021-11-04;18:50:20
17;2021-11-04 18:50:21.030000;Sánchez Bustillo;2021-11-04;18:50:21
126;2021-11-04 18:50:44.660000;Montalbán;2021-11-04;18:50:44
198;2021-11-04 18:50:32.830000;Olavide;2021-11-04;18:50:32
338;2021-11-04 18:50:43.643000;Plaza de España;2021-11-04;18:50:43
35;2021-11-04 18:50:23.657000;Plaza del Rey;2021-11-04;18:50:23
249;2021-11-04 18:50:41.893000;Plaza Mayor;2021-11-04;18:50:41
23;2021-11-04 18:50:30.987000;Villa de París;2021-11-04;18:50:30
0;2021-11-04 18:50:30.057000;Pedro Zerolo;2021-11-04;18:50:30
5;2021-11-04 18:50:25.847000;BARCO 1;2021-11-04;18:50:25
5;2021-11-04 18:50:26.097000;GRAVINA 21;2021-11-04;18:50:26
13;2021-11-04 18:50:26.500000;El Corte Inglés Callao;2021-11-04;18:50:26
40;2021-11-04 18:50:26.953000;MERCADO SAN ANTON;2021-11-04;18:50:26
28;2021-11-04 18:50:27.250000;GARAJE PIAMONTE;2021-11-04;18:50:27
19;2021-11-04 18:50:27.537000;PARKING VOT;2021-11-04;18:50:27
70;2021-11-04 18:50:28.300000;Mercado de la Cebada;2021-11-04;18:50:28
525;2021-11-04 18:51:27.443000;Nuestra Señora del Recuerdo;2021-11-04;18:51:27
253;2021-11-04 18:51:33.447000;Avenida de Portugal;2021-11-04;18:51:33
193;2021-11-04 18:52:07.917000;Almagro;2021-11-04;18:52:07
75;2021-11-04 18:52:04.617000;Jacinto Benavente;2021-11-04;18:52:04
85;2021-11-04 18:51:30.227000;Orense;2021-11-04;18:51:30
287;2021-11-04 18:51:26.490000;Marqués de Salamanca;2021-11-04;18:51:26
54;2021-11-04 18:52:10.157000;Fuencarral;2021-11-04;18:52:10
126;2021-11-04 18:51:32.180000;Montalbán;2021-11-04;18:51:32
199;2021-11-04 18:52:09.077000;Olavide;2021-11-04;18:52:09
338;2021-11-04 18:51:31.173000;Plaza de España;2021-11-04;18:51:31
252;2021-11-04 18:51:29.493000;Plaza Mayor;2021-11-04;18:51:29
24;2021-11-04 18:52:06.820000;Villa de París;2021-11-04;18:52:06
0;2021-11-04 18:52:05.617000;Pedro Zerolo;2021-11-04;18:52:05
69;2021-11-04 18:51:19.927000;Mercado de la Cebada;2021-11-04;18:51:19
526;2021-11-04 18:53:07.113000;Nuestra Señora del Recuerdo;2021-11-04;18:53:07
253;2021-11-04 18:52:23.367000;Avenida de Portugal;2021-11-04;18:52:23
195;2021-11-04 18:52:57.963000;Almagro;2021-11-04;18:52:57
74;2021-11-04 18:52:54.617000;Jacinto Benavente;2021-11-04;18:52:54
85;2021-11-04 18:53:10.873000;Orense;2021-11-04;18:53:10
290;2021-11-04 18:53:06.020000;Marqués de Salamanca;2021-11-04;18:53:06
56;2021-11-04 18:53:00.150000;Fuencarral;2021-11-04;18:53:00
23;2021-11-04 18:53:04.880000;Montalbán;2021-11-04;18:53:04
200;2021-11-04 18:52:59.293000;Olavide;2021-11-04;18:52:59
339;2021-11-04 18:52:20.893000;Plaza de España;2021-11-04;18:52:20
252;2021-11-04 18:53:09.650000;Plaza Mayor;2021-11-04;18:53:09
24;2021-11-04 18:52:56.917000;Villa de París;2021-11-04;18:52:56
0;2021-11-04 18:52:55.617000;Pedro Zerolo;2021-11-04;18:52:55
67;2021-11-04 18:53:05.097000;Mercado de la Cebada;2021-11-04;18:53:05
527;2021-11-04 18:53:56.893000;Nuestra Señora del Recuerdo;2021-11-04;18:53:56
253;2021-11-04 18:54:03.773000;Avenida de Portugal;2021-11-04;18:54:03
195;2021-11-04 18:53:48.733000;Almagro;2021-11-04;18:53:48
74;2021-11-04 18:53:45.797000;Jacinto Benavente;2021-11-04;18:53:45
85;2021-11-04 18:54:00.477000;Orense;2021-11-04;18:54:00
291;2021-11-04 18:53:55.697000;Marqués de Salamanca;2021-11-04;18:53:55
56;2021-11-04 18:53:50.553000;Fuencarral;2021-11-04;18:53:50
128;2021-11-04 18:54:02.540000;Montalbán;2021-11-04;18:54:02
200;2021-11-04 18:53:49.837000;Olavide;2021-11-04;18:53:49
339;2021-11-04 18:54:01.570000;Plaza de España;2021-11-04;18:54:01
252;2021-11-04 18:53:59.267000;Plaza Mayor;2021-11-04;18:53:59
24;2021-11-04 18:53:47.823000;Villa de París;2021-11-04;18:53:47
0;2021-11-04 18:53:46.837000;Pedro Zerolo;2021-11-04;18:53:46
65;2021-11-04 18:53:50.133000;Mercado de la Cebada;2021-11-04;18:53:50
527;2021-11-04 18:54:45.510000;Nuestra Señora del Recuerdo;2021-11-04;18:54:45
252;2021-11-04 18:54:51.733000;Avenida de Portugal;2021-11-04;18:54:51
198;2021-11-04 18:54:37.490000;Almagro;2021-11-04;18:54:37
247;2021-11-04 18:55:15.300000;Luna-Tudescos;2021-11-04;18:55:15
74;2021-11-04 18:54:34.843000;Jacinto Benavente;2021-11-04;18:54:34
38;2021-11-04 18:55:18.513000;Arquitecto Ribera (Barceló);2021-11-04;18:55:18
85;2021-11-04 18:54:48.857000;Orense;2021-11-04;18:54:48
292;2021-11-04 18:54:44.573000;Marqués de Salamanca;2021-11-04;18:54:44
56;2021-11-04 18:54:39.210000;Fuencarral;2021-11-04;18:54:39
128;2021-11-04 18:54:50.903000;Montalbán;2021-11-04;18:54:50
200;2021-11-04 18:54:38.383000;Olavide;2021-11-04;18:54:38
339;2021-11-04 18:54:49.997000;Plaza de España;2021-11-04;18:54:49
251;2021-11-04 18:54:47.790000;Plaza Mayor;2021-11-04;18:54:47
23;2021-11-04 18:54:36.677000;Villa de París;2021-11-04;18:54:36
1;2021-11-04 18:54:35.703000;Pedro Zerolo;2021-11-04;18:54:35
66;2021-11-04 18:55:15.427000;Mercado de la Cebada;2021-11-04;18:55:15
525;2021-11-04 18:56:22.463000;Nuestra Señora del Recuerdo;2021-11-04;18:56:22
252;2021-11-04 18:55:39.760000;Avenida de Portugal;2021-11-04;18:55:39
199;2021-11-04 18:56:14.337000;Almagro;2021-11-04;18:56:14
71;2021-11-04 18:56:10.953000;Jacinto Benavente;2021-11-04;18:56:10
28;2021-11-04 18:55:19.767000;Casino de la Reina;2021-11-04;18:55:19
297;2021-11-04 18:55:22.250000;Descalzas;2021-11-04;18:55:22
85;2021-11-04 18:55:36.163000;Orense;2021-11-04;18:55:36
291;2021-11-04 18:56:21.617000;Marqués de Salamanca;2021-11-04;18:56:21
57;2021-11-04 18:56:16.770000;Fuencarral;2021-11-04;18:56:16
112;2021-11-04 18:55:25.060000;Plaza de Oriente;2021-11-04;18:55:25
20;2021-11-04 18:55:26.560000;Sánchez Bustillo;2021-11-04;18:55:26
27;2021-11-04 18:56:20.727000;Montalbán;2021-11-04;18:56:20
200;2021-11-04 18:56:15.557000;Olavide;2021-11-04;18:56:15
341;2021-11-04 18:55:37.490000;Plaza de España;2021-11-04;18:55:37
36;2021-11-04 18:55:29.443000;Plaza del Rey;2021-11-04;18:55:29
249;2021-11-04 18:56:24.843000;Plaza Mayor;2021-11-04;18:56:24
22;2021-11-04 18:56:13.037000;Villa de París;2021-11-04;18:56:13
0;2021-11-04 18:56:11.930000;Pedro Zerolo;2021-11-04;18:56:11
3;2021-11-04 18:55:31.660000;BARCO 1;2021-11-04;18:55:31
5;2021-11-04 18:55:32.020000;GRAVINA 21;2021-11-04;18:55:32
13;2021-11-04 18:55:32.460000;El Corte Inglés Callao;2021-11-04;18:55:32
40;2021-11-04 18:55:32.913000;MERCADO SAN ANTON;2021-11-04;18:55:32
28;2021-11-04 18:55:33.287000;GARAJE PIAMONTE;2021-11-04;18:55:33
19;2021-11-04 18:55:33.737000;PARKING VOT;2021-11-04;18:55:33
66;2021-11-04 18:56:15.400000;Mercado de la Cebada;2021-11-04;18:56:15
524;2021-11-04 18:57:12.590000;Nuestra Señora del Recuerdo;2021-11-04;18:57:12
253;2021-11-04 18:57:19.663000;Avenida de Portugal;2021-11-04;18:57:19
201;2021-11-04 18:57:03.857000;Almagro;2021-11-04;18:57:03
69;2021-11-04 18:57:00.543000;Jacinto Benavente;2021-11-04;18:57:00
85;2021-11-04 18:57:16.207000;Orense;2021-11-04;18:57:16
291;2021-11-04 18:57:11.650000;Marqués de Salamanca;2021-11-04;18:57:11
57;2021-11-04 18:57:06.610000;Fuencarral;2021-11-04;18:57:06
128;2021-11-04 18:57:18.480000;Montalbán;2021-11-04;18:57:18
200;2021-11-04 18:57:05.250000;Olavide;2021-11-04;18:57:05
341;2021-11-04 18:57:17.383000;Plaza de España;2021-11-04;18:57:17
249;2021-11-04 18:57:15.020000;Plaza Mayor;2021-11-04;18:57:15
22;2021-11-04 18:57:02.763000;Villa de París;2021-11-04;18:57:02
0;2021-11-04 18:57:01.733000;Pedro Zerolo;2021-11-04;18:57:01
66;2021-11-04 18:57:15.550000;Mercado de la Cebada;2021-11-04;18:57:15
524;2021-11-04 18:58:03.013000;Nuestra Señora del Recuerdo;2021-11-04;18:58:03
253;2021-11-04 18:58:09.793000;Avenida de Portugal;2021-11-04;18:58:09
204;2021-11-04 18:57:54.137000;Almagro;2021-11-04;18:57:54
71;2021-11-04 18:57:50.930000;Jacinto Benavente;2021-11-04;18:57:50
85;2021-11-04 18:58:06.480000;Orense;2021-11-04;18:58:06
289;2021-11-04 18:58:01.853000;Marqués de Salamanca;2021-11-04;18:58:01
58;2021-11-04 18:57:56.407000;Fuencarral;2021-11-04;18:57:56
128;2021-11-04 18:58:08.777000;Montalbán;2021-11-04;18:58:08
200;2021-11-04 18:57:55.293000;Olavide;2021-11-04;18:57:55
342;2021-11-04 18:58:07.690000;Plaza de España;2021-11-04;18:58:07
250;2021-11-04 18:58:05.293000;Plaza Mayor;2021-11-04;18:58:05
21;2021-11-04 18:57:52.980000;Villa de París;2021-11-04;18:57:52
1;2021-11-04 18:57:51.810000;Pedro Zerolo;2021-11-04;18:57:51
67;2021-11-04 18:58:15.617000;Mercado de la Cebada;2021-11-04;18:58:15
525;2021-11-04 18:58:51.720000;Nuestra Señora del Recuerdo;2021-11-04;18:58:51
252;2021-11-04 18:58:57.897000;Avenida de Portugal;2021-11-04;18:58:57
204;2021-11-04 18:59:31.917000;Almagro;2021-11-04;18:59:31
69;2021-11-04 18:59:28.897000;Jacinto Benavente;2021-11-04;18:59:28
85;2021-11-04 18:58:55.023000;Orense;2021-11-04;18:58:55
288;2021-11-04 18:58:50.797000;Marqués de Salamanca;2021-11-04;18:58:50
59;2021-11-04 18:59:33.840000;Fuencarral;2021-11-04;18:59:33
128;2021-11-04 18:58:57.030000;Montalbán;2021-11-04;18:58:57
200;2021-11-04 18:59:32.977000;Olavide;2021-11-04;18:59:32
343;2021-11-04 18:58:56.153000;Plaza de España;2021-11-04;18:58:56
251;2021-11-04 18:58:53.850000;Plaza Mayor;2021-11-04;18:58:53
29;2021-11-04 18:59:30.930000;Villa de París;2021-11-04;18:59:30
0;2021-11-04 18:59:29.977000;Pedro Zerolo;2021-11-04;18:59:29
67;2021-11-04 18:59:15.767000;Mercado de la Cebada;2021-11-04;18:59:15
526;2021-11-04 19:00:29.590000;Nuestra Señora del Recuerdo;2021-11-04;19:00:29
252;2021-11-04 19:00:36.483000;Avenida de Portugal;2021-11-04;19:00:36
205;2021-11-04 19:00:19.987000;Almagro;2021-11-04;19:00:19
246;2021-11-04 19:00:13.190000;Luna-Tudescos;2021-11-04;19:00:13
68;2021-11-04 19:00:16.597000;Jacinto Benavente;2021-11-04;19:00:16
38;2021-11-04 19:00:14.657000;Arquitecto Ribera (Barceló);2021-11-04;19:00:14
27;2021-11-04 19:00:15.547000;Casino de la Reina;2021-11-04;19:00:15
298;2021-11-04 19:00:16.737000;Descalzas;2021-11-04;19:00:16
85;2021-11-04 19:00:33.060000;Orense;2021-11-04;19:00:33
290;2021-11-04 19:00:28.327000;Marqués de Salamanca;2021-11-04;19:00:28
60;2021-11-04 19:00:22.387000;Fuencarral;2021-11-04;19:00:22
111;2021-11-04 19:00:19.023000;Plaza de Oriente;2021-11-04;19:00:19
18;2021-11-04 19:00:20.020000;Sánchez Bustillo;2021-11-04;19:00:20
129;2021-11-04 19:00:35.170000;Montalbán;2021-11-04;19:00:35
201;2021-11-04 19:00:21.217000;Olavide;2021-11-04;19:00:21
341;2021-11-04 19:00:34.077000;Plaza de España;2021-11-04;19:00:34
36;2021-11-04 19:00:22.420000;Plaza del Rey;2021-11-04;19:00:22
252;2021-11-04 19:00:31.927000;Plaza Mayor;2021-11-04;19:00:31
31;2021-11-04 19:00:18.820000;Villa de París;2021-11-04;19:00:18
0;2021-11-04 19:00:17.647000;Pedro Zerolo;2021-11-04;19:00:17
4;2021-11-04 19:00:24.747000;BARCO 1;2021-11-04;19:00:24
4;2021-11-04 19:00:25.217000;GRAVINA 21;2021-11-04;19:00:25
14;2021-11-04 19:00:25.767000;El Corte Inglés Callao;2021-11-04;19:00:25
43;2021-11-04 19:00:26.173000;MERCADO SAN ANTON;2021-11-04;19:00:26
28;2021-11-04 19:00:26.470000;GARAJE PIAMONTE;2021-11-04;19:00:26
19;2021-11-04 19:00:26.770000;PARKING VOT;2021-11-04;19:00:26
66;2021-11-04 19:00:27.600000;Mercado de la Cebada;2021-11-04;19:00:27
526;2021-11-04 19:01:20.027000;Nuestra Señora del Recuerdo;2021-11-04;19:01:20
252;2021-11-04 19:01:27.010000;Avenida de Portugal;2021-11-04;19:01:27
206;2021-11-04 19:01:10.840000;Almagro;2021-11-04;19:01:10
69;2021-11-04 19:01:07.663000;Jacinto Benavente;2021-11-04;19:01:07
85;2021-11-04 19:01:23.457000;Orense;2021-11-04;19:01:23
291;2021-11-04 19:01:19.100000;Marqués de Salamanca;2021-11-04;19:01:19
60;2021-11-04 19:01:13.297000;Fuencarral;2021-11-04;19:01:13
129;2021-11-04 19:01:25.777000;Montalbán;2021-11-04;19:01:25
202;2021-11-04 19:01:12.093000;Olavide;2021-11-04;19:01:12
340;2021-11-04 19:01:24.550000;Plaza de España;2021-11-04;19:01:24
253;2021-11-04 19:01:22.300000;Plaza Mayor;2021-11-04;19:01:22
32;2021-11-04 19:01:09.697000;Villa de París;2021-11-04;19:01:09
0;2021-11-04 19:01:08.553000;Pedro Zerolo;2021-11-04;19:01:08
66;2021-11-04 19:01:15.920000;Mercado de la Cebada;2021-11-04;19:01:15
527;2021-11-04 19:02:10.343000;Nuestra Señora del Recuerdo;2021-11-04;19:02:10
252;2021-11-04 19:02:16.303000;Avenida de Portugal;2021-11-04;19:02:16
210;2021-11-04 19:02:01.530000;Almagro;2021-11-04;19:02:01
68;2021-11-04 19:01:58.277000;Jacinto Benavente;2021-11-04;19:01:58
85;2021-11-04 19:02:13.357000;Orense;2021-11-04;19:02:13
291;2021-11-04 19:02:09.373000;Marqués de Salamanca;2021-11-04;19:02:09
60;2021-11-04 19:02:03.863000;Fuencarral;2021-11-04;19:02:03
129;2021-11-04 19:02:15.380000;Montalbán;2021-11-04;19:02:15
201;2021-11-04 19:02:02.717000;Olavide;2021-11-04;19:02:02
340;2021-11-04 19:02:14.373000;Plaza de España;2021-11-04;19:02:14
254;2021-11-04 19:02:12.343000;Plaza Mayor;2021-11-04;19:02:12
32;2021-11-04 19:02:00.327000;Villa de París;2021-11-04;19:02:00
0;2021-11-04 19:01:59.230000;Pedro Zerolo;2021-11-04;19:01:59
65;2021-11-04 19:01:45.910000;Mercado de la Cebada;2021-11-04;19:01:45
528;2021-11-04 19:03:44.703000;Nuestra Señora del Recuerdo;2021-11-04;19:03:44
252;2021-11-04 19:03:02.517000;Avenida de Portugal;2021-11-04;19:03:02
211;2021-11-04 19:03:36.907000;Almagro;2021-11-04;19:03:36
68;2021-11-04 19:03:33.863000;Jacinto Benavente;2021-11-04;19:03:33
85;2021-11-04 19:02:59.627000;Orense;2021-11-04;19:02:59
296;2021-11-04 19:03:43.733000;Marqués de Salamanca;2021-11-04;19:03:43
58;2021-11-04 19:03:39.080000;Fuencarral;2021-11-04;19:03:39
24;2021-11-04 19:03:42.680000;Montalbán;2021-11-04;19:03:42
201;2021-11-04 19:03:38.033000;Olavide;2021-11-04;19:03:38
340;2021-11-04 19:03:00.630000;Plaza de España;2021-11-04;19:03:00
254;2021-11-04 19:02:58.673000;Plaza Mayor;2021-11-04;19:02:58
37;2021-11-04 19:03:35.590000;Villa de París;2021-11-04;19:03:35
0;2021-11-04 19:03:34.587000;Pedro Zerolo;2021-11-04;19:03:34
63;2021-11-04 19:03:31.053000;Mercado de la Cebada;2021-11-04;19:03:31
528;2021-11-04 19:04:34.757000;Nuestra Señora del Recuerdo;2021-11-04;19:04:34
252;2021-11-04 19:04:41.870000;Avenida de Portugal;2021-11-04;19:04:41
212;2021-11-04 19:04:26.003000;Almagro;2021-11-04;19:04:26
70;2021-11-04 19:04:22.907000;Jacinto Benavente;2021-11-04;19:04:22
85;2021-11-04 19:04:38.167000;Orense;2021-11-04;19:04:38
296;2021-11-04 19:04:33.643000;Marqués de Salamanca;2021-11-04;19:04:33
59;2021-11-04 19:04:28.337000;Fuencarral;2021-11-04;19:04:28
130;2021-11-04 19:04:40.603000;Montalbán;2021-11-04;19:04:40
203;2021-11-04 19:04:27.367000;Olavide;2021-11-04;19:04:27
338;2021-11-04 19:04:39.433000;Plaza de España;2021-11-04;19:04:39
252;2021-11-04 19:04:37.103000;Plaza Mayor;2021-11-04;19:04:37
37;2021-11-04 19:04:24.987000;Villa de París;2021-11-04;19:04:24
0;2021-11-04 19:04:23.830000;Pedro Zerolo;2021-11-04;19:04:23
62;2021-11-04 19:04:36.150000;Mercado de la Cebada;2021-11-04;19:04:36
528;2021-11-04 19:05:25.220000;Nuestra Señora del Recuerdo;2021-11-04;19:05:25
252;2021-11-04 19:05:32.253000;Avenida de Portugal;2021-11-04;19:05:32
213;2021-11-04 19:05:16.567000;Almagro;2021-11-04;19:05:16
247;2021-11-04 19:05:14.190000;Luna-Tudescos;2021-11-04;19:05:14
68;2021-11-04 19:05:13.123000;Jacinto Benavente;2021-11-04;19:05:13
43;2021-11-04 19:05:16.970000;Arquitecto Ribera (Barceló);2021-11-04;19:05:16
26;2021-11-04 19:05:17.877000;Casino de la Reina;2021-11-04;19:05:17
300;2021-11-04 19:05:20.350000;Descalzas;2021-11-04;19:05:20
